SNname,HostName,PSN,type,redshifts,OtherName,Nobs,targetids,SNra,SNdec,AV,AVerr,AVsour,HostRa,HostDec,Long,Lat,Redshift,orphology,host_velocity,host_vel_err,host_vel_corr,host_vel_corr_err,Discover_date,Last_non-detection_date,template_status,max_ks,filters_used,notes,Explosion_Date,Reference,ReferenceLinks,ethod,other_SNe,ra,dec,gallat,gallong,Avschaflly,morphology,reference,Distance_best,Distance_err_best,ethod_best,Refer_best,Hubble_dm,Hubble_dm_err,Best_dm,Best_dm_err,Best_dm_method,UV2_DatPoints,Cep_dm,Cep_dm_err,Cep_dm_ref,SBF_dm,SBF_dm_err,SBF_dm_ref,PNLF_dm,PNLF_dm_err,PNLF_dm_ref,TF_dm,TF_dm_err,TF_dm_ref,TRGB_dm,TRGB_dm_err,TRGB_ref,Other_dm,Other_dm_err,Other_dm_ref,test
SN2014ge,NGC 4080,,Ib,0.001891,ASTER-OT-J120451.50+265946.6,3,33511,'12:04:51.50,+26:59:46.6,0.055,0,"Brown_walker_2020,S_F_2011",12h04m51.804s,26d59m33.429984s,211.023797,79.633952,0.001891,Im?,567,4,408,11,'2014-10-28 20:59:20.000,'2011-04-21 16:11:40,done,2,all,HW,,,,,,12h04m51.8s,+26d59m33s,211.023797,79.633952,0.07,Im?,1990ApJS...72..245S,29.48125281,1.797869243,HF,,29.48125281,1.797869243,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014eh,NGC 6907,PSNJ20250386-2449133,Ic,0.010207,,6,,'20:25:03.86,-24:49:13.3,0.17,0.017,S_F_2011,20h25m06.936s,-24d48m38.16s,18.850251,-30.82381,0.010614,SB(s)bc        LIRG,3182,4,3462,18,'2014-11-03,,GI12,5,all,,x,,,,,20h25m08.965s,-24d48m04.11s,18.862319,-30.829733,0.174,S,2007AJ....134..314,33.22683839,0.468366309,HF,,33.22683839,0.468366309,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014dt,61,PSNJ12215757+0428185,Ia-02cx,0.005224,,3,33524,'12:21:57.57,+04:28:18.5,0.05,0,"Brown_walker_2020,S_F_2011",12h21m54.9275s,4d28m25.5883s,284.3706957,66.275675,0.005224,SAB(rs)bc;HII  Sy2,1566,2,994,34,'2014-10-29,,done,5,223f,,,,,,SN2008in,12h21m54.9s,+04d28m25s,284.3706957,66.275675,0.061,SAB(rs)bc;HII  Sy2,1985AJ.....90.1681B,31.68729631,0.726894207,HF,,31.68729631,0.726894207,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
PSNinNGC55,,PSNJ00150875-3912501,imposter?,0.00043,,6,,,,,,,,,,,,,129,2.1,107,3,,,UVdone,3,all,http://www.astronomerstelegram.org/?read=6548,,,,,,00h14m53.60s,-39d11m47.9s,332.882,-75.731,0.036,SB(s)m?_edge-on                         ,2004AJ....128...16K,26.26628607,7.760137305,HF,,26.26628607,7.760137305,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014gd,,,Ia,0.018283,ASTER-OT--J011330.63+493634.9,5,,,,,,,,,,,,,5481,22,5436,31,'2014-11-05 19:46:53.000,'2009-10-21 15:38:10,done,3,,,,,,,,01h13m29.8s,+49d36m19s,126.59819,-13.109303,0.423,Sdm:,1998A&AS..130..333T,34.40763653,0.39275118,HF,,34.40763653,0.39275118,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-14il,PGC 3093694,,IIn,0.021989,,30,,'00:45:32.55,-14:15:34.6,0.06,0.006,S_F_2011,0h45m32.609s,-14d15m32.81s,116.542398,-77.057622,0.021989,               HII,6592,45,6462,47,,,done,2,all,,,,,,,,,,,,,,34.80842351,0.380448262,HF,,34.80842351,0.380448262,,,,18,,,ref,,,ref,,,ref,,,,,,,,,ref,test
# ASASSN-14hu not observed wrong coordinates,,,Ia,0.015,,0,,,,,,,,,,,,,,,,,,,,,,NOT observed_wrong coordinates,,,,,,06h43m21.64s,-69d38m29.5s,280.174,-26.002,0.197,Sb?                                     ,,,,,,,,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
CSS141028,,PSNJ08181390+0445527,Ib,0.009,CSS141028-081814+044553,2,,,,,,,,,,,,,,,,,,,,3,al,,,,,,,08h18m13.2s,+04d45m59s,218.730557,21.454404,0.062,,,,,,,,,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
CSS140914,,,Ia,0.03,CSS140914-010107-101840,8,,,,,,,,,,,,,600,,886,11,,,done,3,all,,,,,,,13h29m56.2s,+47d13m50s,104.866,68.5245,0.095,SAbc           LINER,1996ApJ...473..130R,29.60409377,,HF,,29.60409377,,,,,0,,,ref,,,YES,,,YES,,,,,,,,,ref,test
SN2014gf,,,IIn/Ia-CS,0.016,ASTEROTJ044212.20+230616.7,1,33443,,,,,,,,,,,,,,,,'2014-09-20 19:27:08.000,'2012-09-26 18:27:54,done,,no UVOT,,,,,,,04h42m12.6s,+23d06m21s,176.519201,-14.984677,1.091,,,,,,,,,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014df,NGC 1448,PSNJ03442399-4440081,Ib,0.003896,,4,31031,'03:44:23.99,-44:40:08.1,0.025,0,"Brown_walker_2020,S_F_2011",3h44m31.915s,-44d38m41.38s,251.522402,-51.393884,0.003896,SAcd: sp,1168,2,1073,12,'2014-06-03,,done,2,all,,,,,,,03h44m31.92s,-44d38m41.4s,251.522,-51.394,0.039,SAcd?_edge-on                           ,2004AJ....128...16K,31.05055173,0.923933994,HF,,31.05055173,0.923933994,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014dg,UGC 2855,PSNJ03481978+7007545,Ia,0.004003,,9,,'03:48:19.78,+70:07:54.5,1.9,0.1,"Brown_walker_2020,S_F_2011",3h48m20.731s,70d07m58.37s,136.9695,12.246265,0.004003,SABc           HII,1200,1,1445,15,'2014-09-11,,done,5,all hardware windows,,,,,,,03h48m20.73s,+70d07m58.4s,136.969,12.246,1.999,SABc                                    ,2003A&A...399...51G,31.10924375,0.902787393,HF,,31.10924375,0.902787393,,,,6,,,ref,,,ref,,,ref,,,,,,,,,TF,test
ASASSN-14ha,NGC 1566,,II,0.005017,,27,,'04:20:01.41,-54:56:17.0,0.024,0.0024,S_F_2011,4h20m00.402s,-54d56m16.5781s,264.310155,-43.393163,0.005017,(R'_1)SAB(rs)bcSy1,1504,2,1413,15,,,done,,,,,,,,SN2010el,04h20m00.42s,-54d56m16.1s,264.31,-43.393,0.025,SAB(s)bc                                ,2004AJ....128...16K,31.5995767,0.750127324,HF,,31.5995767,0.750127324,,,,10,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-14jb,,,II,0.006031,,11,,,,,,,,,,,,,1808,3,1912,12,,,done,2,all,,,,,,SN2009ip near,22h23m16.6s,-28d58m51s,20.847108,-57.391902,0.051,Sdm,1997AJ....114..913N,31.99932965,0.653107017,HF,,31.99932965,0.653107017,,,,8,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014ek,UGC 12850,PSNJ23560655+2922423,Ia-02cx,0.023126,,12,,'23:56:06.55,+29:22:42.3,0.14,0,"Brown_walker_2020,S_F_2011",23h56m06.16s,29d22m40.44s,108.715283,-31.961593,0.023126,S?,6933,10,6840,26,'2014-10-18 13:12:00.000,,done,4,,,,,,,,23h56m06.1s,+29d22m41s,108.715283,-31.961593,0.17,S?,1991rc3..book.....D,34.91794352,0.376058238,HF,,34.91794352,0.376058238,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014cx,NGC 337,PSNJ00594783-0734186,II,0.00549,ASASSN-14gm,17,,'00:59:47.83,-07:34:18.6,0.299,0.0299,S_F_2011,0h59m50.09s,-7d34m40.66s,129.130277,-70.348618,0.00549,SB(s)d         HII,1646,2,1624,11,'2014-09-02,,done,4,all,,,,,,,00h59m50.09s,-07d34m40.7s,129.13,-70.349,0.307,SB(s)d                                  ,2011ApJS..194...36W,31.79548667,0.69978356,HF,,31.79548667,0.69978356,,,,10,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014cp,ESO 479-G1,PSNJ02253046-2537380,Ic-BL,0.0162,,1,33334,'02:25:30.46,-25:37:38.0,0.035,0,"Brown_walker_2020,S_F_2011",2h25m28.346s,-25d38m16.46s,214.224307,-68.917791,0.016164,SB(s)cd:,4846,3,4742,12,'2014-06-23,,,10,u/w1,,x,,,,,02h25m28.34s,-25d38m16.5s,214.224,-68.918,0.046,SB(s)cd?                                ,1998A&AS..130..333T,34.14025457,0.40392518,HF,,34.14025457,0.40392518,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014cd,NGC 1578,PSNJ04234719-5136029,Ia,0.020608,,16,,'04:23:47.19,-51:36:02.9,0.037,0.0037,S_F_2011,4h23m46.659s,-51d35m57.92s,259.650451,-43.581751,0.020608,SA(s)a pec:,6178,26,6233,36,'2014-08-09,,done,4,all,,,,,,,04h23m46.65s,-51d35m58.0s,259.65,-43.582,0.038,SA(s)a_pec?                             ,1991ApJS...75..935d,34.66757704,0.38367464,HF,,34.66757704,0.38367464,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-14fd,PGC 43070,,IIn,0.015367,,11,,'12:46:14.768,-40:48:52.53,0.294,0.0294,S_F_2011,12h46m14.8s,-40d48m48s,301.872664,22.048125,0.015367,I,4607,19,4347,29,,,,3,all,,,,,,,12h46m14.94s,-40d48m46.8s,301.873,22.048,0.3,I,1986NRAS.220..679D,34.03042858,0.410004834,HF,,34.03042858,0.410004834,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-14fa,ESO 416-G39,,Ia,0.022589,,8,,'02:52:23.06,-31:49:18.0,0.054,0.0054,S_F_2011,2h52m22.3022s,-31d49m02.1567s,230.376711,-63.353057,0.022589,S0?,6772,30,6666,33,,,done,5,,,,,,,,02h52m22.33s,-31d49m02.2s,230.377,-63.353,0.056,S0?,1996A&A...312..745R,34.86692227,0.377967456,HF,,34.86692227,0.377967456,,,,6,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-14eu,CG -01-38-15,,Ia-pec?,0.022722,,5,,'15:00:36.84,-03:50:48.9,0.413,0.0413,S_F_2011,15h00m38.859s,-3d51m29.46s,353.118943,46.043392,0.022722,,6812,34,7504,53,,,done,6,,,,,,,,15h00m38.84s,-03d51m30.0s,353.119,46.043,0.422,,20096dF...C...0000J,34.87971071,0.377804503,HF,,34.87971071,0.377804503,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014ba,NGC 7410,PSNJ22550197-3939345,Ia-91bg,0.005841,,6,,'22:55:01.97,-39:39:34.5,0.032,0.0032,S_F_2011,22h55m00.945s,-39d39m40.93s,358.0213135,-62.8298634,0.005841,SB(s)a;LINER   Sy2,1751,28,1809,30,'2014-05-07,,done,3,,,,,,,,22h55m00.95s,-39d39m40.8s,358.021,-62.83,0.032,SB(s)a                                  ,1989ESOLV.C...0000L,31.92976825,0.67313722,HF,,31.92976825,0.67313722,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-14dd,NGC 2466,,Ibn,0.017722,,14,33280,'07:45:14.380,-71:24:14.04,0.443,0.0443,S_F_2011,7h45m15.963s,-71d24m37.63s,283.470491,-21.479245,0.017722,SA(s)c:,5313,6,5603,41,,,done,3,all,,,,,,,07h45m16.05s,-71d24m37.5s,283.47,-21.479,0.453,SA(s)c?             ,1992ApJS...83...29S,34.3400366,0.394994952,HF,,34.3400366,0.394994952,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-14dc,PGC 2035709,,IIn/Ia-CS,0.044,,12,,'02:18:37.82,+33:37:01.7,0.192,0.0192,S_F_2011,2h18m38.2s,33d36m56s,,,,,1320,50,1320,50,,,done,4,,Ochner et al. 2014 ATEL6660/Chen et al. 2014 ATEL6284,,,,,,02h18m38.25s,+33d36m56.1s,143.028,-25.831,0.199,,,31.31620717,0.854607725,HF,,31.31620717,0.854607725,,,,13,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014bv,NGC 4386,PSNJ12243098+7532086,Ia,0.005594,,15,,'12:24:30.98,+75:32:08.6,0.104,0.0104,S_F_2011,12h24m28.387s,75d31m44.2985s,125.17595,41.481717,0.005594,SAB00:,1677,27,2089,32,'2014-06-18,,done,3,all,,,,,,,12h24m28.35s,+75d31m44.1s,125.176,41.482,0.106,SAB00?,1991rc3..book.....D,32.16,0.49,SBF,SBF_Tonry_etal_2001,31.83600283,0.694709177,,,,15,,,ref,32.16,0.49,SBF_Tonry_etal_2001,,,ref,,,,,,,,,ref,test
SNhunt248,NGC 5806,PSNJ14595947+0154262,IIn?,0.0045,iPTF14aru,33,,'14:59:59.5,+01:54:26,0.136,0.0136,S_F_2011,15h00m00.432s,1d53m28.56s,359.091062,50.194223,0.004533,SAB(s)b        NLAGN,1359,5,1744,24,,,done,9,,,,,,,SN2012P/ iPTF13bvn,15h00m00.40s,+01d53m28.7s,359.091,50.194,0.139,SAB(s)b                                 ,1999PASP..111..438F,31.3794348,0.813852002,HF,,31.3794348,0.813852002,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-14bu,SDSS J111840.97+250958.5,,IIP,0.0254,,4,,'11:18:41.030,+25:09:59.88,0.043,0.0043,S_F_2011,11h18m40.973s,25d09m58.59s,213.075316,69.12175,0.025458,,7632,,8114,26,,,GI12,3,all,,,,,,,11h18m40.99s,+25d09m59.5s,213.075,69.122,0.044,,2011ApJ...735..125S,35.12652933,,HF,,35.12652933,,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
iPTF14bdn,UGC 8503,,Ia-99aa,0.01588,,47,,'13:30:44.88,+32:45:42.4,0.031,0.0031,S_F_2011,13h30m45.0622s,32d45m37.9908s,68.799225,79.798255,0.01555,Im,4662,4,5248,27,,,done,10,all/u/v grisms,,,,,,,13h30m44.82s,+32d45m38.8s,68.799,79.798,0.032,Im                                      ,2007ApJS..172..634A,34.05619886,0.408156854,HF,,34.05619886,0.408156854,,,,13,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014bc,NGC 4258,PSNJ12185771+4718113,IIP,0.001494,PS1-14xz,8,37259,'12:18:57.71,+47:18:11.3,0.044,0.0044,S_F_2011,12h18m57.62s,47d18m13.39s,138.3203132,68.8421213,0.001494,SAB(s)bc;LINER Sy1.9,448,3,581,6,'2014-05-19,,done,2,all,,,,,,,12h18m57.50s,+47d18m14.3s,138.32,68.842,0.045,SAB(s)bc                                ,1991rc3..book.....D,28.96972759,2.259235725,HF,,28.96972759,2.259235725,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-14ar,IC 527,,Ia,0.02298,,3,,'09:09:41.70,+37:36:06.5,0.055,0.0055,S_F_2011,9h09m41.752s,37d36m06.05s,185.539025,42.708028,0.022979,S?,6889,11,7156,17,,,done,3,all,,,,,,,09h09m41.78s,+37d36m05.7s,185.539,42.708,0.055,S?                                      ,1991rc3..book.....D,34.90411844,0.376428124,HF,,34.90411844,0.376428124,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
PS1-14xw,NGC 6240,,Ia,0.02448,,9,,'16:52:57.63,+02:23:36.5,0.204,0.0204,S_F_2011,16h52m58.861s,2d24m03.55s,20.728931,27.291066,0.02448,I0: pec;LINER  Sy2,7339,9,7942,29,,,done,8,,,,,,,SN2010gp,16h52m58.87s,+02d24m03.3s,20.729,27.291,0.209,I0?pec,1993ApJ...414L..13D,35.04152196,0.37305121,HF,,35.04152196,0.37305121,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014cn,NGC4134,iPTF14aoi,II,0.012762,,9,,,,,,,,,,,,,3826,5.995925404,4367,28,,,GI12,3,all,,,,,,,12h09m10.01s,+29d10m36.9s,198.067,80.464,0.054,Sb                                      ,1993A&AS...99..379O,33.62706235,0.434670825,HF,,33.62706235,0.434670825,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014at,NGC 7119B,PSNJ21461482-4631211,Ia,0.032242,,6,,'21:46:14.82,-46:31:21.1,0.051,0.0051,S_F_2011,21h46m15.151s,-46d31m06.3919s,352.159405,-48.937909,0.031989,Sc? pec,9590,45,9749,49,'2014-04-20,,done,6,,,,,,,,21h46m15.50s,-46d31m05.0s,352.16,-48.939,0.053,S(s)c,2000AJ....120..189D,35.62243055,0.363300247,HF,,35.62243055,0.363300247,,,,3,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014ao,NGC 2615,PSNJ08343332-0232361,Ia,0.014083,,10,,'08:34:33.32,-02:32:36.1,0.075,0,"Brown_walker_2020,S_F_2011",8h34m33.358s,-2d32m48.57s,227.730883,21.495015,0.014083,SB(rs)b        HII,4222,10,4482,28,'2014-04-17,,done,3,,,,,,,,08h34m33.35s,-02d32m48.5s,227.731,21.495,0.098,SB(rs)b,1998A&AS..130..333T,33.84092866,0.420480213,HF,,33.84092866,0.420480213,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014as,NGC 5410,PSNJ14005449+4058596,Ic,0.012469,,9,,'14:00:54.49,+40:58:59.6,0.038,0.0038,S_F_2011,14h00m54.565s,40d59m18.14s,81.494709,70.094164,0.012469,SB?,3738,26,4303,35,'2014-04-18,,GI12,2,all,,x,,,,,14h00m54.61s,+40d59m19.0s,81.495,70.094,0.04,SB?,1991rc3..book.....D,33.576534,0.439705804,HF,,33.576534,0.439705804,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
CSS14,,,IIn,0.033,CSS140222:112037+302809,5,,,,,,,,,,,,,,,,,,,short,5,all,,,,,,,,,,,,,,,,,,,,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
PSN2014in61,,PSNJ12215513+0428169,imp?,0.005224,,23,33001,,,,,,,,,,,,1566,2,994,34,,,done,,,,,,,,,12h21m54.90s,+04d28m25.1s,284.371,66.276,0.061,SAB(rs)bc,1985AJ.....90.1681B,31.68729631,0.726894207,HF,,31.68729631,0.726894207,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014ap,CG +04-27-50,PSNJ11301337+2410072,Ia,0.023516,,6,,'11:30:13.30,+24:10:06.4,0.045,0.0045,S_F_2011,11h30m12.8753s,24d10m10.6728s,217.58372,71.478848,0.023516,,7050,57,7555,63,'2014-03-20,,done,,,,,,,,,11h30m12.88s,+24d10m10.7s,217.584,71.479,0.046,,1999PASP..111..438F,34.9542831,0.37724953,HF,,34.9542831,0.37724953,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014ai,NGC 2832,PSNJ09194417+3345496,Ia,0.023176,,12,,'09:19:44.17,+33:45:49.4,0.046,0.0046,S_F_2011,9h19m46.8526s,33d44m59.0712s,191.092888,44.391527,0.023176,E+2:;cD        LINER,6948,6,7237,16,'2014-03-21,,done,,,,,,,,,09h19m46.86s,+33d44m59.1s,191.093,44.391,0.047,cD2?,2000NRAS.313..469S,34.92263657,0.37589453,HF,,34.92263657,0.37589453,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014ad,RK 1309 NED01,PSNJ11574444-1010157,Ic-BL,0.005723,,11,,'11:57:44.44,-10:10:15.7,0.12,0.012,S_F_2011,11h57m44.1768s,-10d10m15.1608s,281.879266,50.492764,0.0053,,1589,38,1821,50,'2014-03-12,,done,3,UV+u,,"56,725",Sahu_etal_2018,https://ui.adsabs.harvard.edu/abs/2018NRAS.475.2591S/abstract,,,11h57m44.68s,-10d10m22.9s,281.883,50.491,0.123,IB(s)m                                  ,2005NRAS.361...34D,31.718957,0.728637594,HF,Sahu_etal_2018,31.718957,0.728637594,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
AT2016blu,NGC 4559,PSNJ12355216+2755560,LBV,0.002692,,3,32249,'12:35:52.30,+27:55:55.9,0.047,0.0047,S_F_2011,12h35m57.6399s,27d57m35.8596s,198.4150313,86.4700958,0.002692,SAB(rs)cd      HII,807,1,717,10,,,done,5,all,,,,,,previous transient,12h35m57.65s,+27d57m36.0s,198.415,86.47,0.048,SAB(rs)cd,2008NRAS.388..500E,30.24770519,1.286900406,HF,,30.24770519,1.286900406,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014R,UGC 5055,PSNJ09301230+5551135,Ia,0.025,,7,,'09:30:12.30,+55:51:13.5,0.07,0,"Brown_walker_2020,S_F_2011",9h30m11.7547s,55d51m08.73s,159.93812,44.139845,0.025154,(R')SB(s)b     Sbrst,7541,11,7790,16,'2014-02-08,,done,3,all,,,,,,,09h30m11.75s,+55d51m08.7s,159.938,44.14,0.094,(R')SB(s)b,1991rc3..book.....D,35.10048222,0.371754564,HF,,35.10048222,0.371754564,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
LSQ14pt,,,IIn,0.059,,9,,'12:46:21.37,-20:24:49.2,0.158,0.0158,S_F_2011,,,,,,,,,,,,,GI12,2,all,,,,,,,,,,,,,,,,,,,,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
LSQ14mo,,,SLSN-I,0.25,,15,,'10:22:41.53,-16:55:14.4,0.196,0.0196,S_F_2011,,,,,,,,,,,,,done,4,u+UV,,,,,,,,,,,,,,,,,,,,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
#ASASSN-14ae,,,tidal disruption event,0.043671,BRUTUS6683_2,4,,,,,,,,,,,,,13092,41.37061208,13480,45,,,,,,,,,,,,11h08m40.12s,+34d05m52.2s,189.087,66.889,0.048,,2007ApJS..172..634A,36.2983675,0.355875259,HF,,36.2983675,0.355875259,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014L,NGC 4254,PSNJ12184868+1424435,Ic,0.008029,SNin99,2,,'12:18:48.68,+14:24:43.5,0.104,0.0104,S_F_2011,12h18m49.625s,14d24m59.36s,270.430785,75.189788,0.008029,SA(s)c;LINER   HII,2407,3,2908,31,'2014-01-26,,done,7,,needs aspect correction fixed,x,,,,PTF10fqs(rednova),12h18m49.60s,+14d24m59.4s,270.431,75.19,0.106,SA(s)c,1991rc3..book.....D,32.62071797,0.54148398,HF,,32.62071797,0.54148398,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-14ad,KUG 1237+183,,Ia,0.026425,,5,,'12:40:11.10,+18:03:32.8,0.049,0.0049,S_F_2011,12h40m11.388s,18d03m42.11s,286.392189,80.570184,0.026425,Spiral,7922,,8514,32,,,done,5,all,,,,,,,12h40m11.39s,+18d03m42.2s,286.392,80.57,0.05,Spiral,2011ApJ...735..125S,35.20751171,,HF,,35.20751171,,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014J,NGC 3034,PSNJ09554214+6940260,Ia,0.000677,,70,,'09:55:42.12,+69:40:25.9,0.16,0,"Dalcanton_etal_2009,S_F_2011",9h55m52.43s,69d40m46.93s,141.409498,40.567579,0.000677,I0;Sbrst       HII,203,4,432,11,'2014-01-21,,done,13,,,,,,,,09h55m52.73s,+69d40m45.8s,141.409,40.568,0.429,I0_edge-on,1991rc3..book.....D,27.25081771,4.93931307,HF,,27.25081771,4.93931307,,,,25,,,ref,,,ref,,,YES,,,,27.73,0.02,TRGB_Jacobs_etal_2009,,,,test
SNinNGC2196,,PSNJ06120295-2149353,Ic,0.00775,,6,,,,,,,,,,,,,2321,5.995866701,2338,18,,,done,3,all,,x,,,,,06h12m09.65s,-21d48m21.4s,228.704,-18.077,0.22,(R')SA(s)a                              ,1991rc3..book.....D,32.54171322,0.553498666,HF,,32.54171322,0.553498666,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014I,ESO 487-G36,PSNJ05421980-2532399,Ia,0.03,,8,,'05:42:19.80,-25:32:39.9,0.065,0.0065,S_F_2011,5h42m20.8712s,-25d32m28.0035s,229.819563,-25.787097,0.030014,SA(s)00 pec:,8998,14,8968,22,'2014-01-17,,done,,,,,,,,,05h42m20.87s,-25d32m27.7s,229.82,-25.787,0.067,SA00(s) pec,1999NRAS.305..259W,35.48406746,0.364657319,HF,,35.48406746,0.364657319,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014G,NGC 3448,PSNJ10543413+5417569,IIL,0.004503,,17,33109,'10:54:34.13,+54:17:56.9,0.032,0.0032,S_F_2011,10h54m39.24s,54d18m18.82s,153.055108,55.449978,0.004503,I0,1350,5,1802,22,'2014-01-14,,done,4,all,,,,,,,10h54m39.20s,+54d18m17.5s,153.055,55.45,0.032,I0,1991rc3..book.....D,31.36500636,0.818292767,HF,,31.36500636,0.818292767,,,,12,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2014C,NGC 7331,PSNJ22370560+3424319,Ib,0.0027,,37,,'22:37:05.60,+34:24:31.9,0.244,0.0244,S_F_2011,22h37m04.102s,34d24m57.31s,93.721615,-20.7240532,0.002722,SA(s)b;HII     LINER,816,1,1052,18,'2014-01-05,,done,4,all,,56656,ilisavlijevic_etal_2015,https://ui.adsabs.harvard.edu/abs/2015ApJ...815..120/abstract,14 days before peak,,22h37m04.01s,+34d24m55.9s,93.722,-20.724,0.25,SA(s)b,1998AJ....115...62H,30.27178831,1.27374528,HF,ilisavlijevic_etal_2015,30.27178831,1.27374528,,,,0,,,Cepheids,,,YES,,,ref,,,,,,,,,ref,test
SN2014A,NGC 5054,PSNJ13165936-1637570,IIP,0.005811,,2,33075,'13:16:59.36,-16:37:57.0,0.221,0.0221,S_F_2011,13h16m58.488s,-16d38m05.46s,311.722433,45.800585,0.005811,SA(s)bc;BrClG,1742,2,1817,28,'2014-01-01,,,,,,,,,,,13h16m58.49s,-16d38m05.5s,311.722,45.801,0.226,SA(s)bc,2011ApJS..197...28P,31.91857827,0.670919412,HF,,31.91857827,0.670919412,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
ASASSN-13dn,SDSS J125258.03+322444.3,,II,0.023,,4,,'12:52:58.20,+32:25:09.3,0.042,0.0042,S_F_2011,12h52m58.033s,32d24m44.28s,119.432078,84.705611,0.022805,,6837,55,7391,60,,,done,2,all,,,,,,,,,,,,morphology,,34.88766542,0.378911555,HF,,34.88766542,0.378911555,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
LSQ13cuw,,,IIL,0.05,,3,,,,,,,,,,,,,,,,,,,done,4,all,,,,,,,,,,,,,,,,,,,,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
iPTF13ebh,,,Ia,0.013269,,18,33037;33039,'02:21:59.98,+33:16:13.7,0.207,0.0207,S_F_2011,,,,,,,3978,18.88718065,3889,26,,,done,,,,,,,,,02h22m01.01s,+33d15m57.8s,238.153,45.447,0.212,SAB0-(r)?,2006PrivC.U..D....W,33.71166141,0.429325111,HF,,33.71166141,0.429325111,,,,9,,,ref,,,ref,,,ref,,,,,,,,,ref,test
iPTF13dge,NGC 1762,,Ia,0.015854,,7,32932;32929,'05:03:35.10,+01:34:17.6,0.24,0.024,S_F_2011,5h03m37.0284s,1d34m24.1564s,198.394741,-23.001365,0.015854,SA(rs)c:,4753,8,4680,10,,,done,5,all,,,,,,,05h03m37.03s,+01d34m24.0s,198.395,-23.001,0.245,SA(rs)c?,1998A&AS..130..333T,34.09817659,0.406078187,HF,,34.09817659,0.406078187,,,,9,,,ref,,,ref,,,ref,,,,,,,,,ref,test
